code_id,code_snippet,code_length,num_functions,num_classes,num_variables,num_comments,comment_density,num_imports,use_of_recursion,use_of_lambda,num_loops,complexity_score,execution_time,ai_generated
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,0.62,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,1.94,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.68,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.89,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,3.7,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,3.06,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.17,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.75,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.5,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.94,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,1.22,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,8.25,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.69,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.69,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.64,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.01,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.62,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.45,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,10.33,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.73,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.95,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.56,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.4,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,5.92,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,4.39,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.74,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.77,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.94,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,2.68,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.16,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.29,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.46,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,4.9,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,2.94,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,2.15,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.61,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.82,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.98,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.06,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.54,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.19,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,10.7,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,1.31,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.38,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.88,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,10.9,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.64,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,3.83,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.19,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.21,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.84,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.09,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.93,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.45,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.65,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.95,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.56,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.5,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.04,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.88,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.99,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.63,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.76,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.41,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.48,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.52,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.65,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,0.97,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,3.89,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,10.33,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,9.9,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.22,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.72,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.09,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.31,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.1,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.68,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.52,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.75,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.03,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.67,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.54,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.56,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,2.27,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.27,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,5.63,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.97,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.43,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.75,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.23,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.54,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.45,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.7,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,3.41,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,7.22,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,8.34,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.32,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.43,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.7,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,5.05,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,3.23,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.99,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.16,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,9.14,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,0.34,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.61,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.51,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.06,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.97,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.46,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,5.91,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,3.58,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.77,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.49,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,10.15,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.58,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.21,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.83,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,0.93,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,1.25,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.39,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.37,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.31,1
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.01,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.69,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.45,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.97,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.61,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,1.59,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.68,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.39,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,4.01,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.3,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.33,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,2.69,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.77,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.84,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.72,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,8.71,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.35,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,2.23,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.52,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.92,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.11,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.02,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.63,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.51,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.35,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.27,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.29,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.99,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.21,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.18,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.05,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,0.78,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.31,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,1.5,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,0.94,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.65,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,8.09,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,6.6,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.75,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.62,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.42,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.42,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.71,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,4.42,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.26,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,4.95,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.74,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,7.34,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.94,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,3.9,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,1.59,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,6.32,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.71,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.61,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.79,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.25,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,3.72,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,6.93,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,5.56,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,0.51,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,2.27,0
7147f334,"def add_numbers(a, b):
    return a + b
print(add_numbers(3, 4))",64,1,0,0,0,0.0,0,0,0,0,1,5.98,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,1.03,0
b48fc10d,"import random
random.seed(42)
def gen_random(n):
    return [random.randint(1, 100) for _ in range(n)]",102,1,0,0,0,0.0,1,0,0,1,2,7.89,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,0.83,0
a8ee5b6a,"import statistics
values = [10, 20, 30]
print(statistics.mean(values))",70,0,0,1,0,0.0,1,0,0,0,0,2.84,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,8.71,0
e981e22d,"def factorial(n):
    result = 1
    for i in range(2, n + 1):
        result *= i
    return result",100,1,0,2,0,0.0,0,0,0,1,2,7.49,0
0e7f4f30,"def fibonacci(n):
    sequence = [0, 1]
    for _ in range(n - 1):
        sequence.append(sequence[-1] + sequence[-2])
    return sequence[n]",142,1,0,1,0,0.0,0,0,0,1,2,1.79,0
